"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","0","9","9","1","0.000000","0","9"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","0","6","6","1","0.000000","0","6"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","0","10","10","1","0.000000","0","10"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","0","6","7","1","0.000000","0","7"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","0","5","5","1","0.000000","0","5"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","0","14","16","1","0.000000","0","16"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","0","25","25","1","0.000000","0","25"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","0","5","5","1","0.000000","0","5"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","0","5","5","1","0.000000","0","5"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","0","2","2","1","0.000000","0","2"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","0","41","46","6","0.000000","0","49"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","0","57","63","1","0.000000","0","63"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","0","88","88","1","0.000000","0","88"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","0","7","7","1","0.000000","0","7"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","0","33","33","1","0.000000","0","33"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","0","24","24","1","0.000000","0","24"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","0","333","356","1","0.000000","0","356"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","0","10","10","1","0.000000","0","10"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","0","13","13","1","0.000000","0","13"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","0","23","25","1","0.000000","0","25"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","0","23","25","1","0.000000","0","25"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","0","13","13","1","0.000000","0","13"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","0","13","13","1","0.000000","0","13"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","0","82","92","6","0.000000","0","92"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","0","16","20","2","0.000000","0","30"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","28","32","1","0.000000","0","32"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","28","32","1","0.000000","0","32"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","0","2","2","1","0.000000","0","2"
"/Game/Erin/TitleScreenSetUp/DEMOTitleWalls.DEMOTitleWalls","0","3","3","1","0.000000","0","3"
"/Game/Erin/InteractiveSystem/Outline.Outline","0","13","15","1","0.000000","0","15"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","0","2","2","1","0.000000","0","2"
"/Game/Erin/PostProcessing/Shader.Shader","0","5","5","1","0.000000","0","5"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","0","3","3","1","0.000000","0","3"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","0","3","3","1","0.000000","0","3"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","0","110","128","6","0.000000","0","128"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","0","102","112","6","0.000000","0","112"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","0","28","28","2","0.000000","0","28"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","102","112","6","0.000000","0","112"
"/InterchangeAssets/gltf/M_Default.M_Default","0","110","128","6","0.000000","0","128"
"/Game/Daniels/Models/Layout/materials/wood.wood","0","3","3","1","0.000000","0","3"
"/Game/Daniels/Models/Layout/materials/Wall.Wall","0","3","3","1","0.000000","0","3"
"/Game/Daniels/Models/Layout/materials/offwhite.offwhite","0","3","3","1","0.000000","0","3"
"/Game/Erin/DarkMat.DarkMat","0","3","3","1","0.000000","0","3"
"/Game/Daniels/Models/Layout/materials/window.window","0","3","3","1","0.000000","0","3"
"/Game/Daniels/Models/Layout/materials/woodD.woodD","0","3","3","1","0.000000","0","3"
"/Game/Daniels/Models/Layout/materials/b6a00cad-6280-4055-ba02-885434ec9255_Mat.b6a00cad-6280-4055-ba02-885434ec9255_Mat","0","14","16","1","0.000000","0","16"
"/Game/Erin/Interactables/GizmoMat.GizmoMat","0","6","6","1","0.000000","0","6"
"/Game/Daniels/Models/Layout/materials/windowpane.windowpane","0","6","6","1","0.000000","0","6"
"/Game/Daniels/Models/radios/Material_004.Material_004","0","3","3","1","1.853461","0","3"
"/Game/Daniels/Models/radios/Material_005.Material_005","0","3","3","1","0.000000","0","3"
"/Game/Daniels/Models/radios/Material_003.Material_003","0","3","3","1","1.812429","0","3"
"/Game/Daniels/Models/Furniture/Bed/Material_005.Material_005","0","3","3","1","0.000000","0","3"
"/Game/Daniels/Models/radios/Material_001.Material_001","0","3","3","1","1.775161","0","3"
"/Game/Daniels/Models/radios/Material_002.Material_002","0","3","3","1","1.865654","0","3"
"/Game/Daniels/Models/Furniture/twalet/Material_002.Material_002","0","3","3","1","1.826942","0","3"
"/Game/Daniels/Models/Furniture/twalet/Material_008.Material_008","0","3","3","1","1.913564","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_003.Material_003","0","3","3","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_006.Material_006","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_005.Material_005","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_001.Material_001","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/Bed/Material_004.Material_004","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Layout/materials/green.green","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/Bed/Material_002.Material_002","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_007.Material_007","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_004.Material_004","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/Bed/Material_003.Material_003","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_013.Material_013","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_012.Material_012","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_002.Material_002","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_003.Material_003","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_008.Material_008","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_007.Material_007","0","3","0","1","0.000000","0","0"
"/Game/Daniels/Models/radios/Material_001.Material_001","49","13","13","1","15.222808","0","13"
"/Game/Daniels/Models/radios/Material_004.Material_004","49","13","13","1","14.413569","0","13"
"/Game/Daniels/Models/radios/Material_002.Material_002","49","13","13","1","11.534204","0","13"
"/Game/Daniels/Models/radios/Material_005.Material_005","49","13","13","1","0.000000","0","13"
"/Game/Daniels/Models/radios/Material_003.Material_003","49","13","13","1","11.097879","0","13"
"/Game/Daniels/Models/Furniture/twalet/Material_002.Material_002","49","13","13","1","11.988226","0","13"
"/Game/Daniels/Models/Furniture/twalet/Material_007.Material_007","49","13","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_008.Material_008","49","13","13","1","10.488255","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_006.Material_006","49","13","13","1","10.889805","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_003.Material_003","49","13","13","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_005.Material_005","49","13","13","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_004.Material_004","49","13","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/twalet/Material_001.Material_001","49","13","13","1","11.203801","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","8","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","14","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","10","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","7","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","12","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","24","1","0.000000","0","0"
"/HairStrands/Materials/HairMeshesDefaultMaterial.HairMeshesDefaultMaterial","49","0","45","1","0.000000","0","0"
"/HairStrands/Materials/HairCardsDefaultMaterial.HairCardsDefaultMaterial","49","0","78","1","0.000000","0","0"
"/HairStrands/Materials/HairDefaultMaterial.HairDefaultMaterial","49","0","45","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","11","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","8","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","21","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowTwoSidedVertexMaterial.DataflowTwoSidedVertexMaterial","49","0","19","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","0","11","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","27","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","67","1","0.000000","0","0"
"/Engine/EngineMaterials/M_InvalidLightmapSettings.M_InvalidLightmapSettings","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/EmissiveMeshMaterial.EmissiveMeshMaterial","49","0","17","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_WS_Normal_VT.FlattenMaterial_WS_Normal_VT","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial_VT.FlattenMaterial_VT","49","0","16","1","0.000000","0","0"
"/Engine/EngineMaterials/FlattenMaterial.FlattenMaterial","49","0","22","1","0.000000","0","0"
"/Engine/EngineMaterials/PhAT_JointLimitMaterial.PhAT_JointLimitMaterial","49","0","12","1","0.000000","0","0"
"/ControlRig/M_Manip.M_Manip","49","0","12","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_VolumeRenderSphereTracePP.M_VolumeRenderSphereTracePP","49","0","7","1","0.000000","0","0"
"/Paper2D/DefaultSpriteMaterial.DefaultSpriteMaterial","49","0","62","2","0.000000","0","0"
"/Engine/EditorMaterials/PreviewShadowIndicatorMaterial.PreviewShadowIndicatorMaterial","49","0","67","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultTextMaterialOpaque.DefaultTextMaterialOpaque","49","0","23","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationColor.PPM_DefaultCalibrationColor","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/PPM_DefaultCalibrationGrayscale.PPM_DefaultCalibrationGrayscale","49","0","7","1","0.000000","0","0"
"/HairStrands/Materials/HairDebugMaterial.HairDebugMaterial","49","0","78","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TransformGizmoMaterial.TransformGizmoMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EngineMaterials/Widget3DPassThrough.Widget3DPassThrough","49","0","80","6","0.000000","0","0"
"/Engine/EngineSky/VolumetricClouds/m_SimpleVolumetricCloud.m_SimpleVolumetricCloud","49","0","92","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultPostProcessMaterial.DefaultPostProcessMaterial","49","0","9","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultDeferredDecalMaterial.DefaultDeferredDecalMaterial","49","0","40","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultMaterial.DefaultMaterial","49","0","50","1","0.000000","0","0"
"/Engine/EngineMaterials/WorldGridMaterial.WorldGridMaterial","49","0","1016","1","0.000000","0","0"
"/Engine/VREditor/SnapGrid/SnapGridMaterial.SnapGridMaterial","49","0","18","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialMeter.M_AudioMaterialMeter","49","0","15","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialRoundedSlider.M_AudioMaterialRoundedSlider","49","0","29","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialEnvelope_ADSR.M_AudioMaterialEnvelope_ADSR","49","0","29","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialKnob.M_AudioMaterialKnob","49","0","15","1","0.000000","0","0"
"/AudioWidgets/AudioMaterialSlate/M_AudioMaterialToggleButton.M_AudioMaterialToggleButton","49","0","15","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Unlit.M_Unlit","49","0","212","6","0.000000","0","0"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","49","0","30","2","0.000000","0","15"
"/Game/Erin/TitleScreenSetUp/DEMOTitleWalls.DEMOTitleWalls","49","0","8","1","0.000000","0","0"
"/Game/Erin/InteractiveSystem/Outline.Outline","49","0","22","1","0.000000","0","0"
"/Engine/EngineSky/M_Sky_Panning_Clouds2.M_Sky_Panning_Clouds2","49","0","7","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","49","0","46","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","49","0","46","1","0.000000","0","0"
"/Engine/EngineSky/M_SimpleSkyDome.M_SimpleSkyDome","49","0","7","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_ClearCoat.M_ClearCoat","49","0","182","6","0.000000","0","0"
"/Game/Erin/PostProcessing/Shader.Shader","49","0","7","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Metal_Burnished_Steel.M_Metal_Burnished_Steel","49","0","13","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Wood_Walnut.M_Wood_Walnut","49","0","13","1","0.000000","0","0"
"/InterchangeAssets/gltf/M_Sheen.M_Sheen","49","0","166","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Transmission.M_Transmission","49","0","54","2","0.000000","0","0"
"/InterchangeAssets/gltf/M_SpecularGlossiness.M_SpecularGlossiness","49","0","166","6","0.000000","0","0"
"/InterchangeAssets/gltf/M_Default.M_Default","49","0","252","6","0.000000","0","0"
"/Game/Daniels/Models/Layout/materials/wood.wood","49","0","13","1","0.000000","0","0"
"/Game/Daniels/Models/Layout/materials/green.green","49","13","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/Bed/Material_004.Material_004","49","13","13","1","10.572182","0","0"
"/Game/Daniels/Models/Furniture/Bed/Material_002.Material_002","49","13","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/Bed/Material_005.Material_005","49","13","13","1","0.000000","0","13"
"/Game/Daniels/Models/Furniture/Bed/Material_003.Material_003","49","13","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_013.Material_013","49","13","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_012.Material_012","49","13","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_002.Material_002","49","13","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_003.Material_003","49","13","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_008.Material_008","49","13","0","1","0.000000","0","0"
"/Game/Daniels/Models/Furniture/plant/Material_007.Material_007","49","13","0","1","0.000000","0","0"
"/Game/Daniels/Models/Layout/materials/Wall.Wall","49","0","13","1","0.000000","0","0"
"/Game/Daniels/Models/Layout/materials/offwhite.offwhite","49","0","13","1","0.000000","0","0"
"/Game/Daniels/Models/Layout/materials/woodD.woodD","49","0","13","1","0.000000","0","0"
"/Game/Daniels/Models/Layout/materials/b6a00cad-6280-4055-ba02-885434ec9255_Mat.b6a00cad-6280-4055-ba02-885434ec9255_Mat","49","0","48","1","0.000000","0","0"
"/Game/Erin/DarkMat.DarkMat","49","0","13","1","0.000000","0","0"
"/Game/Daniels/Models/Layout/materials/window.window","49","0","13","1","0.000000","0","0"
"/Game/Erin/Interactables/GizmoMat.GizmoMat","49","0","11","1","0.000000","0","0"
"/Game/Daniels/Models/Layout/materials/windowpane.windowpane","49","0","11","1","0.000000","0","0"
